username,user_found,created_at,Labels,total_posts,
PJS1966,TRUE,2011-03-07T00:16:22+00:00,reliable,974,#N/A
SissyNat,TRUE,2011-03-07T10:23:16+00:00,reliable,9122,#N/A
zebleyfam4,TRUE,2011-03-10T22:04:35+00:00,reliable,2674,#N/A
dramaspecialist,TRUE,2011-03-13T03:28:37+00:00,reliable,1116,#N/A
maggiegrimm,TRUE,2011-03-13T16:37:35+00:00,reliable,3725,#N/A
DNeale716,TRUE,2011-03-13T17:14:51+00:00,reliable,2474,#N/A
eltejongrande,TRUE,2011-03-14T11:24:16+00:00,reliable,6058,#N/A
dentedeye,TRUE,2011-03-17T00:52:58+00:00,reliable,1223,#N/A
nunyaBUINNESS,TRUE,2011-03-24T21:38:21+00:00,reliable,5053,#N/A
Depetrify,TRUE,2011-03-29T03:19:20+00:00,reliable,2769,#N/A
shaizantejani1,TRUE,2011-03-29T19:54:13+00:00,reliable,4958,#N/A
KESS_and_tell,TRUE,2011-03-29T23:24:54+00:00,reliable,1046,#N/A
KieranSpencer97,TRUE,2011-04-01T17:43:10+00:00,reliable,1916,#N/A
mccallmommy,TRUE,2011-04-04T17:09:00+00:00,reliable,4214,#N/A
chousiaux,TRUE,2011-04-04T19:43:19+00:00,reliable,711,#N/A
WelshNic,TRUE,2011-04-04T21:39:01+00:00,reliable,1225,#N/A
Joe_Covert,TRUE,2011-04-07T14:14:21+00:00,reliable,15278,#N/A
Saintbecks,TRUE,2011-04-07T20:54:46+00:00,reliable,3489,#N/A
TrionaMcM,TRUE,2011-04-09T21:45:19+00:00,reliable,2694,#N/A
GIDOMER,TRUE,2011-04-12T01:55:40+00:00,reliable,4175,#N/A
UpstageLungCanc,TRUE,2011-04-12T15:03:34+00:00,reliable,3319,#N/A
robwiddowson,TRUE,2011-04-14T22:44:38+00:00,reliable,2136,#N/A
divaypandey,TRUE,2011-04-16T16:14:45+00:00,reliable,2941,#N/A
azcfilm,TRUE,2011-04-18T00:16:21+00:00,reliable,6550,#N/A
TheGrommot,TRUE,2011-05-01T02:00:48+00:00,reliable,4296,#N/A
spot_the_cello,TRUE,2011-05-03T04:04:15+00:00,reliable,6030,#N/A
Jcruise72,TRUE,2011-05-03T16:05:39+00:00,reliable,2573,#N/A
TJ_Kawa,TRUE,2011-05-06T02:46:33+00:00,reliable,3944,#N/A
CompuScientist,TRUE,2011-05-10T20:18:14+00:00,reliable,17122,#N/A
tamaranihici,TRUE,2011-05-11T14:08:33+00:00,reliable,4864,#N/A
Zetto52SD,TRUE,2011-05-12T01:17:34+00:00,reliable,278719,#N/A
frauja69,TRUE,2011-05-15T02:56:02+00:00,reliable,3453,#N/A
AdelaidaLoveBTS,TRUE,2011-05-15T14:10:59+00:00,reliable,3841,#N/A
WesleyDuncan3,TRUE,2011-05-20T19:15:52+00:00,reliable,11823,#N/A
darthnatalie,TRUE,2011-05-20T21:52:40+00:00,reliable,8594,#N/A
kalibeck4,TRUE,2011-05-21T23:10:41+00:00,reliable,7058,#N/A
seancruz007,TRUE,2011-05-23T18:01:51+00:00,reliable,3028,#N/A
GuthrieGreg,TRUE,2011-05-26T12:50:13+00:00,reliable,1264,#N/A
sykguitar,TRUE,2011-05-26T16:50:59+00:00,reliable,2425,#N/A
DavoWilcox,TRUE,2011-05-27T03:18:26+00:00,reliable,1785,#N/A
Bassdots,TRUE,2011-05-28T09:43:34+00:00,reliable,18022,#N/A
ChrisInTheZoo,TRUE,2011-05-29T06:31:48+00:00,reliable,3763,#N/A
DRachelamp,TRUE,2011-06-01T00:53:24+00:00,reliable,6838,#N/A
ReeseKarnuth,TRUE,2011-06-02T16:35:42+00:00,reliable,26890,#N/A
zeppelinda,TRUE,2011-06-03T15:27:36+00:00,reliable,8971,#N/A
sgt_innocuous,TRUE,2011-06-04T14:43:20+00:00,reliable,6527,#N/A
srivastava_anil,TRUE,2011-06-10T04:49:03+00:00,reliable,1908,#N/A
GimoTeddy,TRUE,2011-06-10T22:29:35+00:00,reliable,5489,#N/A
MohmHamd,TRUE,2011-06-13T09:53:14+00:00,reliable,1048,#N/A
PrivateIDeation,TRUE,2011-06-16T01:32:41+00:00,reliable,35113,#N/A
kinbag,TRUE,2011-06-19T00:09:10+00:00,reliable,3602,#N/A
VoteSeminole,TRUE,2011-06-27T14:48:37+00:00,reliable,3977,#N/A
MikePark21,TRUE,2011-06-28T02:53:55+00:00,reliable,59887,#N/A
mortalityplays,TRUE,2011-06-28T03:11:42+00:00,reliable,11858,#N/A
Lil_Marcus24,TRUE,2011-07-02T07:46:06+00:00,reliable,7244,#N/A
naterivard,TRUE,2011-07-11T22:45:01+00:00,reliable,3472,#N/A
RaffyInfra,TRUE,2011-07-14T00:54:01+00:00,reliable,812,#N/A
agbaggins,TRUE,2011-07-14T05:13:50+00:00,reliable,2332,#N/A
BigAppleMovers,TRUE,2011-07-15T17:25:54+00:00,reliable,851,#N/A
SmellTheBook,TRUE,2011-07-15T21:31:47+00:00,reliable,10573,#N/A
bbdoyle12,TRUE,2011-07-23T03:21:01+00:00,reliable,2165,#N/A
TickNodaro,TRUE,2011-07-23T05:11:29+00:00,reliable,2642,#N/A
MinisterJ7,TRUE,2011-07-27T04:06:36+00:00,reliable,1676,#N/A
rocha4real,TRUE,2011-07-28T04:33:32+00:00,reliable,11601,#N/A
Say_Juan,TRUE,2011-07-30T05:20:16+00:00,reliable,2714,#N/A
emmiliem,TRUE,2011-08-02T03:52:15+00:00,reliable,7047,#N/A
Jimenez3881,TRUE,2011-08-05T04:13:04+00:00,reliable,20757,#N/A
murphy818,TRUE,2011-08-05T13:18:12+00:00,reliable,2731,#N/A
megancullip,TRUE,2011-08-06T17:51:15+00:00,reliable,6474,#N/A
theantdal,TRUE,2011-08-07T01:50:54+00:00,reliable,12811,#N/A
Daisiemse,TRUE,2011-08-08T03:08:51+00:00,reliable,80050,#N/A
BlogJoe,TRUE,2011-08-09T17:49:11+00:00,reliable,3162,#N/A
senatorfrase,TRUE,2011-08-10T02:49:18+00:00,reliable,3454,#N/A
TroyAdomitis,TRUE,2011-08-10T17:00:20+00:00,reliable,2994,#N/A
MWilky21,TRUE,2011-08-11T15:25:54+00:00,reliable,1498,#N/A
molly_zeee,TRUE,2011-08-13T17:41:54+00:00,reliable,1605,#N/A
gabayyXO,TRUE,2011-08-16T06:43:40+00:00,reliable,,#N/A
N10Sedu,TRUE,2011-08-17T02:33:17+00:00,reliable,21198,#N/A
kmeloche71,TRUE,2011-08-17T02:56:40+00:00,reliable,2285,#N/A
tunamdenman,TRUE,2011-08-17T19:41:04+00:00,reliable,1299,#N/A
Sbbassey,TRUE,2011-08-18T12:14:33+00:00,reliable,3232,#N/A
pedsdrs,TRUE,2011-08-23T18:15:43+00:00,reliable,3364,#N/A
evelyntlh,TRUE,2011-08-23T22:46:34+00:00,reliable,1420,#N/A
kmad12,TRUE,2011-08-27T00:55:55+00:00,reliable,1693,#N/A
BrianEcker,TRUE,2011-08-30T01:30:14+00:00,reliable,5466,#N/A
Lynderbagel13,TRUE,2011-09-03T18:00:41+00:00,reliable,2132,#N/A
jorch2306,TRUE,2011-09-10T15:33:48+00:00,reliable,2382,#N/A
zach_minyard,TRUE,2011-09-11T15:30:18+00:00,reliable,14374,#N/A
lolimsorrywhat,TRUE,2011-09-13T20:12:31+00:00,reliable,963,#N/A
SirKulOLyfe,TRUE,2011-09-17T02:40:20+00:00,reliable,17116,#N/A
PopeUrban,TRUE,2011-09-17T09:14:11+00:00,reliable,24168,#N/A
kidmose2012,TRUE,2011-09-19T18:08:21+00:00,reliable,810,#N/A
Leen_268,TRUE,2011-09-21T21:34:38+00:00,reliable,3041,#N/A
Niranjankumarro,TRUE,2011-09-26T15:06:30+00:00,reliable,3790,#N/A
rcwissert,TRUE,2011-09-26T19:31:26+00:00,reliable,1313,#N/A
julieiito,TRUE,2011-10-01T20:33:11+00:00,reliable,2118,#N/A
Dukaslay,TRUE,2011-10-02T23:59:06+00:00,reliable,5987,#N/A
prairie_goth,TRUE,2011-10-04T01:18:54+00:00,reliable,3895,#N/A
SorayaHaquani,TRUE,2011-10-07T14:16:07+00:00,reliable,2735,#N/A
nancydebarros,TRUE,2011-10-10T11:58:09+00:00,reliable,81940,#N/A
DenedridHarker,TRUE,2011-10-11T14:57:13+00:00,reliable,7893,#N/A
renepierce,TRUE,2011-10-13T20:13:09+00:00,reliable,4467,#N/A
MetallicLT,TRUE,2011-10-14T01:15:33+00:00,reliable,2798,#N/A
tabrams28,TRUE,2011-10-19T23:31:23+00:00,reliable,5555,#N/A
m_louise88,TRUE,2011-10-20T03:38:48+00:00,reliable,3993,#N/A
bothersometapir,TRUE,2011-10-24T02:22:36+00:00,reliable,1731,#N/A
VincentatTiger,TRUE,2011-10-26T19:06:30+00:00,reliable,1269,#N/A
xpresspace,TRUE,2011-10-27T09:14:38+00:00,reliable,1298,#N/A
theeBrick,TRUE,2011-10-27T20:50:27+00:00,reliable,1807,#N/A
ShaneLParkhill,TRUE,2011-10-29T21:15:49+00:00,reliable,2857,#N/A
gaby15mcr,TRUE,2011-11-04T00:23:23+00:00,reliable,5234,#N/A
SpunkyTomato,TRUE,2011-11-05T03:05:49+00:00,reliable,3754,#N/A
Safarox8,TRUE,2011-11-06T00:31:17+00:00,reliable,1473,#N/A
gags89x,TRUE,2011-11-07T02:45:58+00:00,reliable,4526,#N/A
Beavis_1950,TRUE,2011-11-10T15:03:33+00:00,reliable,1329,#N/A
RhiannonHoyle,TRUE,2011-11-18T14:18:39+00:00,reliable,3453,#N/A
JGarthus,TRUE,2011-11-20T00:17:25+00:00,reliable,9839,#N/A
Darrtaa,TRUE,2011-11-20T21:18:21+00:00,reliable,8215,#N/A
gomzic,TRUE,2011-11-24T17:36:48+00:00,reliable,1759,#N/A
muthersbaugh,TRUE,2011-11-25T05:41:34+00:00,reliable,5486,#N/A
pDdubzz,TRUE,2011-11-25T18:05:08+00:00,reliable,2878,#N/A
morley_lee,TRUE,2011-11-27T21:38:22+00:00,reliable,3284,#N/A
Hopeofnaija,TRUE,2011-11-29T15:13:39+00:00,reliable,,#N/A
justme_laf,TRUE,2011-11-29T17:27:10+00:00,reliable,2979,#N/A
Elichsgarden,TRUE,2011-11-29T19:46:29+00:00,reliable,31209,#N/A
shipping_log,TRUE,2011-12-05T07:21:55+00:00,reliable,1968,#N/A
elk_D_O_duble_G,TRUE,2011-12-05T23:41:09+00:00,reliable,5809,#N/A
7BuFFaLo6,TRUE,2011-12-06T06:17:46+00:00,reliable,6884,#N/A
mtgzen,TRUE,2011-12-07T05:16:03+00:00,reliable,3615,#N/A
oh_neens,TRUE,2011-12-08T06:32:46+00:00,reliable,11517,#N/A
savinanda98,TRUE,2011-12-08T21:16:01+00:00,reliable,1964,#N/A
gthiel93,TRUE,2011-12-08T23:20:53+00:00,reliable,2843,#N/A
Danesque,TRUE,2011-12-09T05:58:24+00:00,reliable,1917,#N/A
EnghTanner,TRUE,2011-12-10T16:59:27+00:00,reliable,2159,#N/A
GordonRMundeyi,TRUE,2011-12-12T11:57:37+00:00,reliable,2338,#N/A
cecilieshaw01,TRUE,2011-12-13T18:33:20+00:00,reliable,6840,#N/A
sparta_us,TRUE,2011-12-14T06:05:20+00:00,reliable,5381,#N/A
OptomEyesCS,TRUE,2011-12-14T23:29:32+00:00,reliable,1874,#N/A
atisayajain,TRUE,2011-12-15T15:43:50+00:00,reliable,2339,#N/A
gaminggoob,TRUE,2011-12-16T21:04:51+00:00,reliable,1367,#N/A
pattwagira,TRUE,2011-12-17T22:48:26+00:00,reliable,3666,#N/A
PietroGhezzi,TRUE,2011-12-18T16:21:46+00:00,reliable,17264,#N/A
carenbrodie,TRUE,2011-12-23T06:25:17+00:00,reliable,2401,#N/A
dmoaby,TRUE,2011-12-25T19:14:17+00:00,reliable,3796,#N/A
backroads_linda,TRUE,2011-12-25T20:45:57+00:00,reliable,133808,#N/A
guth1013,TRUE,2011-12-27T03:37:03+00:00,reliable,2943,#N/A
bsimpson189,TRUE,2012-01-01T00:56:15+00:00,reliable,1089,#N/A
JamieALucas,TRUE,2012-01-03T06:32:35+00:00,reliable,4497,#N/A
The_Real_Bino,TRUE,2012-01-03T16:01:35+00:00,reliable,4579,#N/A
justfine117,TRUE,2012-01-03T20:35:13+00:00,reliable,23372,#N/A
perez1k,TRUE,2012-01-04T18:08:03+00:00,reliable,38305,#N/A
caitie_v,TRUE,2012-01-05T04:52:11+00:00,reliable,6458,#N/A
SilviaSutton,TRUE,2012-01-07T20:08:14+00:00,reliable,4385,#N/A
BrettGreening,TRUE,2012-01-10T17:07:37+00:00,reliable,1884,#N/A
Shekura_Nin,TRUE,2012-01-10T20:49:13+00:00,reliable,2342,#N/A
MikaNaaman,TRUE,2012-01-11T00:47:53+00:00,reliable,25147,#N/A
Ramus21,TRUE,2012-01-12T14:24:27+00:00,reliable,,#N/A
Gizmo_is_my_cat,TRUE,2012-01-15T18:14:11+00:00,reliable,11141,#N/A
MillyJones5,TRUE,2012-01-20T09:03:20+00:00,reliable,2673,#N/A
plessner,TRUE,2012-01-21T12:51:11+00:00,reliable,5109,#N/A
SaltyIrishman,TRUE,2012-01-25T16:31:12+00:00,reliable,18106,#N/A
SovyProducer,TRUE,2012-02-01T20:32:28+00:00,reliable,4042,#N/A
cyrilj3,TRUE,2012-02-06T17:32:50+00:00,reliable,1861,#N/A
JariLouhelainen,TRUE,2012-02-11T12:40:48+00:00,reliable,9321,#N/A
ServproDanbury,TRUE,2012-02-13T01:51:30+00:00,reliable,1310,#N/A
cchhrriissmmm,TRUE,2012-02-16T16:43:38+00:00,reliable,2172,#N/A
JohnnyMazz6,TRUE,2012-02-17T22:02:53+00:00,reliable,3015,#N/A
silviarcamara,TRUE,2012-02-21T14:02:50+00:00,reliable,2077,#N/A
NiciMack,TRUE,2012-02-23T03:14:01+00:00,reliable,595,#N/A
robjsewell,TRUE,2012-02-26T04:09:20+00:00,reliable,5134,#N/A
badbabybob,TRUE,2012-02-26T05:21:36+00:00,reliable,2135,#N/A
AdventurousL,TRUE,2012-02-28T01:43:51+00:00,reliable,6354,#N/A
CRamsey_4,TRUE,2012-02-28T16:18:10+00:00,reliable,5934,#N/A
cunning_john,TRUE,2012-03-03T18:45:47+00:00,reliable,1451,#N/A
Karalovesparis,TRUE,2012-03-04T01:05:10+00:00,reliable,4021,#N/A
ulaanbaatarite,TRUE,2012-03-04T18:07:38+00:00,reliable,4251,#N/A
Margherman,TRUE,2012-03-04T20:31:37+00:00,reliable,5202,#N/A
cirdie,TRUE,2012-03-12T05:00:27+00:00,reliable,16046,#N/A
YosemiteSam24,TRUE,2012-03-16T16:14:01+00:00,reliable,6686,#N/A
soleoutacontrol,TRUE,2012-03-17T19:26:53+00:00,reliable,2950,#N/A
wildboibizzle,TRUE,2012-03-19T06:51:41+00:00,reliable,3173,#N/A
WarrenBurstein,TRUE,2012-03-19T21:21:35+00:00,reliable,2899,#N/A
SaintAnselmCR,TRUE,2012-03-22T01:43:05+00:00,reliable,1094,#N/A
halfass101,TRUE,2012-03-23T14:55:27+00:00,reliable,1688,#N/A
MiMiT91,TRUE,2012-03-25T18:05:47+00:00,reliable,5007,#N/A
Honky_Lav,TRUE,2012-03-28T22:20:32+00:00,reliable,2922,#N/A
KPunjabii,TRUE,2012-03-28T23:35:51+00:00,reliable,2447,#N/A
lomaxdotcom,TRUE,2012-03-29T00:15:35+00:00,reliable,3074,#N/A
DemonicEdwards,TRUE,2012-04-02T13:08:55+00:00,reliable,8526,#N/A
whomzier,TRUE,2012-04-10T21:13:06+00:00,reliable,3130,#N/A
akashivskyy,TRUE,2012-04-14T11:45:39+00:00,reliable,699,#N/A
SteveHorechuk,TRUE,2012-04-15T01:41:52+00:00,reliable,4123,#N/A
wheatywhite,TRUE,2012-04-20T18:29:42+00:00,reliable,17995,#N/A
AnthonyIuculao1,TRUE,2012-04-22T16:42:48+00:00,reliable,6080,#N/A
amazingsynth,TRUE,2012-04-25T09:16:30+00:00,reliable,2308,#N/A
joannecasey5,TRUE,2012-04-27T01:24:14+00:00,reliable,2535,#N/A
JimBrunzell_3,TRUE,2012-04-28T17:25:55+00:00,reliable,2781,#N/A
Gmangse,TRUE,2012-05-02T12:54:51+00:00,reliable,5511,#N/A
YapCW,TRUE,2012-05-02T14:57:57+00:00,reliable,2045,#N/A
Cubewaano,TRUE,2012-05-04T03:14:25+00:00,reliable,4854,#N/A
bengkamai,TRUE,2012-05-07T09:10:26+00:00,reliable,2921,#N/A
Purpleheart0,TRUE,2012-05-10T07:05:38+00:00,reliable,20806,#N/A
Fozza78,TRUE,2012-05-16T12:41:59+00:00,reliable,3534,#N/A
Atikgz,TRUE,2012-05-22T11:49:47+00:00,reliable,1904,#N/A
JJRiceSolicitor,TRUE,2012-05-22T12:41:39+00:00,reliable,984,#N/A
vdubwmad,TRUE,2012-05-23T16:50:11+00:00,reliable,1803,#N/A
benmill3r,TRUE,2012-05-26T00:22:25+00:00,reliable,2591,#N/A
SArtinkpenT,TRUE,2012-05-26T14:46:29+00:00,reliable,68020,#N/A
budeking1,TRUE,2012-05-27T04:49:49+00:00,reliable,3793,#N/A
DonteMcleod,TRUE,2012-05-27T17:10:12+00:00,reliable,1738,#N/A
tonyajhen,TRUE,2012-05-28T11:21:05+00:00,reliable,1000,#N/A
JeanetteWitter,TRUE,2012-05-29T02:19:19+00:00,reliable,4578,#N/A
suncanmi,TRUE,2012-05-30T20:45:24+00:00,reliable,9797,#N/A
CarterJSalazar,TRUE,2012-06-01T03:16:47+00:00,reliable,2933,#N/A
barton_paula,TRUE,2012-06-04T23:19:46+00:00,reliable,5744,#N/A
boys_ranch,TRUE,2012-06-07T20:30:22+00:00,reliable,7340,#N/A
ravrag12,TRUE,2012-06-07T23:28:59+00:00,reliable,92885,#N/A
Neetsy1,TRUE,2012-06-08T16:07:42+00:00,reliable,1084,#N/A
LarryLana1,TRUE,2012-06-10T01:10:12+00:00,reliable,47931,#N/A
underscorepry,TRUE,2012-06-12T23:44:01+00:00,reliable,5515,#N/A
Jcastano64,TRUE,2012-06-15T03:52:45+00:00,reliable,2595,#N/A
ICGraham,TRUE,2012-06-17T16:12:14+00:00,reliable,1929,#N/A
BruceWanker,TRUE,2012-06-19T03:14:35+00:00,reliable,18297,#N/A
HensonHensonia,TRUE,2012-06-24T12:18:18+00:00,reliable,2029,#N/A
raviolidad,TRUE,2012-06-25T12:09:56+00:00,reliable,4597,#N/A
legbern,TRUE,2012-06-25T17:31:04+00:00,reliable,3551,#N/A
Muffalufagus,TRUE,2012-06-25T17:40:54+00:00,reliable,3230,#N/A
noactingpls,TRUE,2012-06-25T17:49:48+00:00,reliable,2399,#N/A
TristanHudson06,TRUE,2012-06-26T15:22:23+00:00,reliable,1667,#N/A
DylannJoness,TRUE,2012-06-30T17:55:17+00:00,reliable,3108,#N/A
LinusQuickle,TRUE,2012-07-04T12:56:09+00:00,reliable,7035,#N/A
CalebGant,TRUE,2012-07-15T03:31:25+00:00,reliable,2767,#N/A
AvidTroper,TRUE,2012-07-16T01:44:37+00:00,reliable,2953,#N/A
ONI78,TRUE,2012-07-17T11:10:47+00:00,reliable,2689,#N/A
LoganPeyton,TRUE,2012-07-18T02:34:50+00:00,reliable,3194,#N/A
chaunceychowder,TRUE,2012-07-24T03:33:57+00:00,reliable,1126,#N/A
sydney_hay,TRUE,2012-07-25T06:28:26+00:00,reliable,2831,#N/A
BrianCash3,TRUE,2012-07-26T03:55:18+00:00,reliable,7310,#N/A
therealgwaz,TRUE,2012-07-26T23:08:46+00:00,reliable,2221,#N/A
bcurtz23,TRUE,2012-07-27T06:13:00+00:00,reliable,4469,#N/A
jacquelinecoke2,TRUE,2012-07-27T14:50:22+00:00,reliable,5591,#N/A
k2boie,TRUE,2012-07-28T10:40:04+00:00,reliable,9236,#N/A
KyleQuinnell,TRUE,2012-07-28T18:27:29+00:00,reliable,3361,#N/A
irishclark23,TRUE,2012-07-29T19:16:59+00:00,reliable,3104,#N/A
Zach21577,TRUE,2012-08-01T18:54:58+00:00,reliable,9458,#N/A
Pedro__ramz,TRUE,2012-08-05T01:36:30+00:00,reliable,5240,#N/A
walkoffking,TRUE,2012-08-06T00:38:51+00:00,reliable,16229,#N/A
Cloudington,TRUE,2012-08-06T05:40:07+00:00,reliable,1611,#N/A
sirsmallz,TRUE,2012-08-07T12:34:28+00:00,reliable,1481,#N/A
PastelPunx,TRUE,2012-08-11T00:23:44+00:00,reliable,,#N/A
ceratians,TRUE,2012-08-11T16:52:57+00:00,reliable,4630,#N/A
donnadeuce7,TRUE,2012-08-12T02:35:19+00:00,reliable,603,#N/A
smallbosz,TRUE,2012-08-12T16:42:01+00:00,reliable,2749,#N/A
qadeel1,TRUE,2012-08-13T18:00:33+00:00,reliable,3044,#N/A
Matt_Jones46,TRUE,2012-08-14T16:11:55+00:00,reliable,4417,#N/A
Quake41,TRUE,2012-08-15T18:59:37+00:00,reliable,1869,#N/A
AlabamaNAACP,TRUE,2012-08-20T19:42:50+00:00,reliable,2109,#N/A
10BoldCalories,TRUE,2012-08-21T18:46:52+00:00,reliable,,#N/A
Telemac73,TRUE,2012-08-24T00:10:57+00:00,reliable,8326,#N/A
vonEtten10,TRUE,2012-08-24T21:16:47+00:00,reliable,6846,#N/A
HistoricSH,TRUE,2012-08-25T12:35:35+00:00,reliable,4449,#N/A
mylesamey,TRUE,2012-08-28T16:47:16+00:00,reliable,14542,#N/A
CareerDSLtd,TRUE,2012-08-29T02:57:39+00:00,reliable,1545,#N/A
sonicgenfan,TRUE,2012-09-02T19:39:08+00:00,reliable,64884,#N/A
DavidKnezek,TRUE,2012-09-02T20:11:20+00:00,reliable,4604,#N/A
reebeme,TRUE,2012-09-05T04:59:09+00:00,reliable,4332,#N/A
Victorsolomola,TRUE,2012-09-05T15:47:15+00:00,reliable,6259,#N/A
labelle_joe,TRUE,2012-09-05T15:57:04+00:00,reliable,1368,#N/A
Basturmater,TRUE,2012-09-07T23:02:56+00:00,reliable,14573,#N/A
Nicholasstapfer,TRUE,2012-09-08T04:58:10+00:00,reliable,21861,#N/A
cubejello,TRUE,2012-09-09T23:16:33+00:00,reliable,5050,#N/A
stephen_seidel,TRUE,2012-09-11T02:18:29+00:00,reliable,11648,#N/A
tracey_soriano,TRUE,2012-09-11T18:06:00+00:00,reliable,4964,#N/A
UnityFMAbakalik,TRUE,2012-09-12T06:47:31+00:00,reliable,1823,#N/A
LemusMelanie,TRUE,2012-09-14T21:46:44+00:00,reliable,20018,#N/A
iplaytoquinn,TRUE,2012-09-16T22:54:37+00:00,reliable,2536,#N/A
SandieWard,TRUE,2012-09-19T02:46:27+00:00,reliable,5801,#N/A
TheNishyo,TRUE,2012-09-19T06:18:01+00:00,reliable,8696,#N/A
nocluwotimdoing,TRUE,2012-09-21T19:50:38+00:00,reliable,749,#N/A
66cochise,TRUE,2012-09-24T01:05:14+00:00,reliable,1798,#N/A
TechPowah,TRUE,2012-09-25T03:46:34+00:00,reliable,9879,#N/A
jessica_mudd,TRUE,2012-09-27T16:37:37+00:00,reliable,1289,#N/A
cncarol123,TRUE,2012-10-01T13:33:34+00:00,reliable,9983,#N/A
MattsVoices,TRUE,2012-10-05T20:31:09+00:00,reliable,3669,#N/A
ProfAggarwal,TRUE,2012-10-13T03:02:38+00:00,reliable,3906,#N/A
KG_LadyBarber,TRUE,2012-10-17T12:59:19+00:00,reliable,7859,#N/A
Iam_dasno,TRUE,2012-10-17T15:17:10+00:00,reliable,4663,#N/A
TariqthaFreak,TRUE,2012-10-19T17:53:32+00:00,reliable,1854,#N/A
ChrisNeureiter,TRUE,2012-10-21T00:14:57+00:00,reliable,1159,#N/A
UoC_Psychology,TRUE,2012-10-25T15:10:19+00:00,reliable,2635,#N/A
StineJosiah,TRUE,2012-11-02T02:29:54+00:00,reliable,8618,#N/A
kerryanntuttle,TRUE,2012-11-02T18:31:23+00:00,reliable,818,#N/A
melhull11,TRUE,2012-11-03T05:45:24+00:00,reliable,620,#N/A
arytiantim,TRUE,2012-11-04T16:50:02+00:00,reliable,14580,#N/A
anuraagsachdeva,TRUE,2012-11-05T05:29:06+00:00,reliable,2922,#N/A
joelm774,TRUE,2012-11-06T02:04:53+00:00,reliable,3847,#N/A
ajcurran13,TRUE,2012-11-06T02:31:24+00:00,reliable,4789,#N/A
rdj966,TRUE,2012-11-06T22:31:29+00:00,reliable,1803,#N/A
brettdahitman,TRUE,2012-11-07T00:34:52+00:00,reliable,2340,#N/A
DollyKonney,TRUE,2012-11-10T08:52:13+00:00,reliable,11817,#N/A
jalbrechtsen35,TRUE,2012-11-11T05:09:46+00:00,reliable,11449,#N/A
iam13islucky,TRUE,2012-11-17T15:02:37+00:00,reliable,5737,#N/A
bonkyton,TRUE,2012-11-18T04:07:43+00:00,reliable,5847,#N/A
Mac_campbell3,TRUE,2012-11-20T03:27:38+00:00,reliable,2744,#N/A
dgreeby,TRUE,2012-11-20T22:54:13+00:00,reliable,1681,#N/A
tm_liao,TRUE,2012-11-21T12:54:54+00:00,reliable,843,#N/A
DJ_AngieK,TRUE,2012-11-27T16:04:44+00:00,reliable,3189,#N/A
ra_salinas,TRUE,2012-11-29T04:18:49+00:00,reliable,4797,#N/A
BenStrauss2,TRUE,2012-11-29T17:18:42+00:00,reliable,4840,#N/A
Aschmigel,TRUE,2012-12-03T14:58:40+00:00,reliable,1722,#N/A
curryinahurryy,TRUE,2012-12-05T04:56:32+00:00,reliable,1685,#N/A
AngusErrDay,TRUE,2012-12-07T00:18:29+00:00,reliable,6195,#N/A
BrianRatigan,TRUE,2012-12-07T20:15:14+00:00,reliable,7490,#N/A
marcuswhale,TRUE,2012-12-09T12:44:46+00:00,reliable,3449,#N/A
katieearcher11,TRUE,2012-12-09T19:47:06+00:00,reliable,2856,#N/A
MrsBoehm,TRUE,2012-12-13T04:32:47+00:00,reliable,3872,#N/A
evan_vacek,TRUE,2012-12-13T04:55:01+00:00,reliable,957,#N/A
ModassarTalks,TRUE,2012-12-14T15:35:29+00:00,reliable,840,#N/A
WeinmanMaya,TRUE,2012-12-16T00:49:49+00:00,reliable,2181,#N/A
DarthSanni,TRUE,2012-12-19T17:06:32+00:00,reliable,3139,#N/A
Aidansung1,TRUE,2012-12-24T23:41:48+00:00,reliable,4317,#N/A
ojmcmanus,TRUE,2012-12-25T13:30:06+00:00,reliable,6755,#N/A
kismetB,TRUE,2012-12-27T10:09:34+00:00,reliable,9341,#N/A
manuelappiah7,TRUE,2012-12-27T16:15:06+00:00,reliable,13848,#N/A
jervisaugusto,TRUE,2013-01-02T03:23:16+00:00,reliable,9296,#N/A
ArchonHegemon,TRUE,2013-01-02T17:29:17+00:00,reliable,3154,#N/A
joshjamison_,TRUE,2013-01-04T06:57:51+00:00,reliable,1798,#N/A
BogeyMan0724,TRUE,2013-01-04T23:03:01+00:00,reliable,3594,#N/A
patriciagoddar6,TRUE,2013-01-05T16:56:04+00:00,reliable,23609,#N/A
awlee__,TRUE,2013-01-06T06:28:07+00:00,reliable,6018,#N/A
Samuels1028,TRUE,2013-01-07T01:54:34+00:00,reliable,5353,#N/A
mlwaeburton,TRUE,2013-01-08T21:13:54+00:00,reliable,1228,#N/A
shelbyw98,TRUE,2013-01-09T00:25:34+00:00,reliable,2270,#N/A
teachmethetruth,TRUE,2013-01-10T01:17:53+00:00,reliable,34693,#N/A
KurtWeyers,TRUE,2013-01-10T18:08:47+00:00,reliable,3468,#N/A
BobzeMovie,TRUE,2013-01-16T21:59:45+00:00,reliable,2785,#N/A
MattMilhouse,TRUE,2013-01-17T03:16:03+00:00,reliable,1353,#N/A
nsachman,TRUE,2013-01-24T15:32:28+00:00,reliable,2153,#N/A
